out_frame,src_frame,loop,brightness_gain,brightness_bias,noise_sigma,gaussian_blur,motion_blur,shake_dx,shake_dy,target_occluders,distractor_people,blue_distractors,protected_waypoint_window
2135,385,2,1.0775,-11.69,11.26,0,13,1.73,-2.42,1,0,0,0
2136,386,2,1.1201,-8.27,11.26,0,13,-1.25,-3.77,1,0,0,0
2137,387,2,1.0863,-11.69,11.26,0,13,-0.80,-2.63,1,0,0,0
2138,388,2,1.1232,-11.51,11.26,0,13,-3.53,-0.36,1,0,0,0
2139,389,2,1.0730,-9.50,11.26,0,13,5.40,4.19,0,0,0,0
2140,390,2,1.1077,-11.31,11.26,0,13,-4.76,-0.93,0,0,0,0
2141,391,2,1.1053,-12.33,11.26,0,13,4.07,0.46,0,0,1,0
2142,392,2,1.0932,-7.06,11.26,0,13,-0.17,-0.84,1,1,1,0
2143,393,2,1.0957,-12.40,11.26,0,13,2.80,-0.24,1,1,1,0
2144,394,2,1.1222,-11.19,11.26,0,13,3.73,-0.29,1,1,1,0
2145,395,2,1.1229,-10.94,11.26,0,13,-0.83,-1.18,1,1,1,0
2146,396,2,1.1218,-14.76,11.26,0,13,-2.95,-1.66,0,1,1,0
2147,397,2,1.0950,-10.40,11.26,0,13,1.79,-4.02,0,2,1,0
2148,398,2,1.0876,-10.70,11.26,0,0,-2.95,-0.34,0,2,1,0
2149,399,2,1.1247,-11.05,11.26,0,0,-2.16,0.32,0,2,1,0
2150,400,2,1.1123,-11.01,11.26,0,0,1.64,-1.87,0,2,1,0
2151,401,2,1.1308,-11.91,11.26,0,0,0.65,3.94,1,2,1,0
2152,402,2,1.1113,-12.06,11.26,0,0,0.76,2.72,1,2,1,0
2153,403,2,1.1059,-9.39,11.26,0,0,-4.86,1.32,1,2,1,0
2154,404,2,1.1186,-13.22,11.26,0,0,-3.22,0.23,1,2,1,0
2155,405,2,1.0841,-14.50,11.26,0,0,-5.31,2.76,1,2,1,0
2156,406,2,1.1060,-12.39,11.26,0,0,-0.94,1.08,0,2,1,0
2157,407,2,1.1009,-14.63,11.26,0,0,-4.87,-2.34,0,2,1,0
2158,408,2,1.1135,-9.97,11.26,0,0,4.15,-4.43,0,2,1,0
2159,409,2,1.1007,-8.69,11.26,0,0,5.66,-0.80,0,2,1,0
2160,410,2,1.1091,-13.24,11.26,0,0,0.40,0.73,1,2,2,0
2161,411,2,1.0992,-12.46,11.26,0,0,-4.68,-1.64,1,2,2,0
2162,412,2,1.1157,-18.02,11.26,0,0,-0.69,0.84,1,2,2,0
2163,413,2,1.1074,-8.26,11.26,0,0,4.20,0.53,0,2,2,0
2164,414,2,1.0923,-12.04,11.26,0,0,-4.85,1.30,0,2,2,0
2165,415,2,1.1033,-11.76,11.26,0,0,3.77,-1.03,0,2,2,0
2166,416,2,1.1227,-11.88,11.26,0,0,0.55,-2.44,0,1,2,0
2167,417,2,1.1031,-12.00,11.26,0,0,-0.10,2.31,0,1,2,0
2168,418,2,1.1131,-10.84,11.26,0,0,-3.79,0.41,1,1,2,0
2169,419,2,1.1137,-9.29,11.26,0,0,0.03,2.39,1,1,2,0
2170,420,2,1.0873,-10.32,11.26,0,0,1.30,1.15,1,1,2,0
2171,421,2,1.0725,-15.91,11.26,0,0,5.30,-1.03,1,0,2,0
2172,422,2,1.1078,-9.57,11.26,0,0,-0.85,-0.26,1,0,2,0
2173,423,2,1.0821,-11.98,11.26,0,0,6.42,2.81,0,0,2,0
2174,424,2,1.0951,-14.24,11.26,0,0,-4.22,-7.56,0,0,2,0
2175,425,2,1.0777,-13.52,11.26,0,0,2.17,-0.09,0,0,2,0
2176,426,2,1.1003,-15.78,11.26,0,0,0.52,0.73,0,0,2,0
2177,427,2,1.1037,-13.99,11.26,0,0,-4.18,-0.41,1,0,2,0
2178,428,2,1.0731,-13.92,11.26,0,0,-4.51,2.02,1,0,2,0
2179,429,2,1.0951,-10.97,11.26,0,0,5.06,-1.94,1,0,2,0
2180,430,2,1.0597,-12.38,11.26,0,0,-2.33,2.41,1,0,2,0
2181,431,2,1.1187,-11.14,11.26,0,0,0.75,-2.71,0,0,2,0
2182,432,2,1.0570,-13.46,11.26,0,0,-2.92,2.99,0,0,2,0
2183,433,2,1.0414,-12.78,11.26,0,0,1.82,-0.43,0,0,2,0
2184,434,2,1.0844,-11.43,11.26,0,0,-4.57,-1.60,0,1,2,0
2185,435,2,1.0473,-10.73,11.26,7,0,-2.91,3.65,1,1,2,0
2186,436,2,1.0774,-9.87,11.26,7,0,0.20,-0.15,1,1,2,0
2187,437,2,1.0469,-13.33,11.26,7,0,4.69,-1.96,1,1,1,0
2188,438,2,1.0640,-13.30,11.26,7,0,-2.63,1.33,1,1,1,0
2189,439,2,1.0559,-6.86,11.26,7,0,4.04,-3.00,1,2,1,0
2190,440,2,1.0794,-15.87,11.26,7,0,7.13,-3.21,1,2,1,0
2191,441,2,1.0438,-8.88,11.26,7,0,-4.97,0.17,0,2,1,0
2192,442,2,1.0612,-10.56,11.26,7,0,-4.86,-7.51,0,2,1,0
2193,443,2,1.0664,-9.43,11.26,7,0,4.20,1.06,0,2,1,0
2194,444,2,1.0619,-12.30,11.26,7,0,3.98,3.56,1,2,1,0
2195,445,2,1.0250,-13.42,11.26,7,0,-3.48,1.40,1,2,1,0
2196,446,2,1.0275,-11.71,11.26,7,0,1.57,5.42,1,2,1,0
2197,447,2,1.0385,-10.72,11.26,7,0,3.84,-0.02,1,2,1,0
2198,448,2,1.0126,-9.66,11.26,7,0,0.81,-1.19,0,2,1,0
2199,449,2,1.0358,-8.78,11.26,7,0,-8.45,-3.34,0,2,1,0
2200,450,2,1.0279,-10.05,11.26,7,0,3.54,1.81,0,2,1,0
2201,451,2,1.0169,-10.84,11.26,7,0,4.56,-4.61,0,2,1,0
2202,452,2,1.0439,-11.03,11.26,7,0,1.06,2.84,1,2,1,0
2203,453,2,1.0136,-9.45,11.26,7,0,5.94,1.72,1,2,1,0
2204,454,2,1.0203,-8.72,11.26,7,0,-0.74,1.20,1,2,1,0
2205,455,2,1.0134,-12.15,11.26,7,0,4.45,0.05,1,2,1,0
2206,456,2,0.9965,-11.00,11.26,7,0,0.71,3.50,1,2,0,0
2207,457,2,1.0145,-12.04,11.26,7,0,-0.58,-3.79,1,2,0,0
2208,458,2,0.9983,-5.73,11.26,7,0,0.38,-4.14,0,1,0,0
2209,459,2,0.9963,-11.45,11.26,7,0,-1.84,0.75,0,1,0,0
2210,460,2,1.0293,-12.21,11.26,7,0,1.37,-2.62,0,1,0,0
2211,461,2,1.0165,-10.10,11.26,7,0,6.64,4.32,1,1,0,0
2212,462,2,1.0226,-8.40,11.26,7,0,9.95,2.31,1,1,0,0
2213,463,2,0.9909,-9.94,11.26,7,0,-4.60,3.78,1,0,0,0
2214,464,2,0.9682,-7.88,11.26,7,0,1.70,4.25,1,0,0,0
2215,465,2,0.9954,-10.58,11.26,7,0,-1.67,-4.29,0,0,0,0
2216,466,2,0.9852,-9.69,11.26,7,0,0.00,0.63,0,0,0,0
2217,467,2,0.9742,-5.71,11.26,7,0,6.03,0.17,0,0,0,0
2218,468,2,0.9787,-9.53,11.26,7,0,2.90,0.60,0,0,0,0
2219,469,2,0.9759,-8.47,11.26,7,0,-3.08,-2.74,0,0,0,0
2220,470,2,0.9712,-11.30,11.26,7,0,2.58,-6.86,1,0,0,0
2221,471,2,0.9586,-8.56,11.26,7,0,1.96,-2.76,1,0,0,0
2222,472,2,0.9725,-6.12,11.26,7,0,-6.94,1.05,1,0,0,0
2223,473,2,0.9667,-9.23,11.26,7,0,5.55,-2.56,1,0,0,0
2224,474,2,0.9657,-6.76,11.26,7,0,1.68,-3.07,1,0,0,0
2225,475,2,0.9616,-9.16,11.26,7,0,-1.60,3.11,0,0,0,0
2226,476,2,0.9444,-5.24,11.26,7,0,-5.85,1.64,0,1,0,0
2227,477,2,0.9207,-9.42,11.26,0,0,-3.64,5.01,0,1,0,0
2228,478,2,0.9614,-9.28,11.26,0,0,-0.85,-0.77,1,1,0,0
2229,479,2,0.9354,-10.23,11.26,0,0,-3.92,-0.09,1,1,0,0
2230,480,2,0.9475,-5.12,11.26,0,0,-2.76,-1.18,1,1,0,0
2231,481,2,0.9312,-5.72,11.26,0,0,-2.69,0.75,1,2,1,0
2232,482,2,0.9313,-10.85,11.26,0,0,1.18,-0.59,0,2,1,0
2233,483,2,0.9370,-6.47,11.26,0,0,-4.68,-0.35,0,2,1,0
2234,484,2,0.9448,-6.32,11.26,0,0,-3.97,0.68,0,2,1,0
2235,485,2,0.9456,-6.97,11.26,0,0,1.21,2.11,0,2,1,0
2236,486,2,0.9442,-7.87,11.26,0,0,-1.29,-2.30,0,2,1,0
2237,487,2,0.8920,-7.25,11.26,0,0,-0.83,1.29,1,2,1,0
2238,488,2,0.9426,-7.12,11.26,0,0,1.97,-0.36,1,2,1,0
2239,489,2,0.9264,-5.37,11.26,0,0,4.60,-2.14,1,2,1,0
2240,490,2,0.8923,-8.90,11.26,0,13,0.20,-1.26,1,2,1,0
2241,491,2,0.9275,-4.87,11.26,0,13,5.34,3.86,1,2,1,0
2242,492,2,0.9156,-7.81,11.26,0,13,-1.67,-0.55,0,2,1,0
2243,493,2,0.9194,-5.02,11.26,0,13,2.19,2.53,0,2,1,0
2244,494,2,0.9103,-6.81,11.26,0,13,-5.48,-4.53,0,2,1,0
2245,495,2,0.9222,-7.67,11.26,0,13,-2.37,-2.82,1,2,1,0
2246,496,2,0.9248,-4.70,11.26,0,13,1.11,-2.69,1,2,1,0
2247,497,2,0.9247,-5.44,11.26,0,13,3.46,0.06,1,2,1,0
2248,498,2,0.8863,-4.04,11.26,0,13,2.04,4.46,1,2,1,0
2249,499,2,0.9272,-8.07,11.26,0,13,-4.79,0.06,0,2,1,0
2250,500,2,0.8997,-6.06,11.26,0,13,-5.98,-0.80,0,1,2,0
2251,501,2,0.8697,-0.68,11.26,0,13,0.76,-1.56,0,1,2,0
2252,502,2,0.9334,-6.97,11.26,0,13,4.46,-1.53,0,1,2,0
2253,503,2,0.9142,-4.69,11.26,0,13,7.78,-1.08,0,1,2,0
2254,504,2,0.8877,-6.04,11.26,0,13,-4.24,0.49,1,1,2,0
2255,505,2,0.8985,-3.19,11.26,0,13,0.09,-0.43,1,0,2,0
2256,506,2,0.8922,-3.42,11.26,0,13,0.78,6.72,1,0,2,0
2257,507,2,0.9023,-3.77,11.26,0,13,-1.50,4.19,1,0,2,0
2258,508,2,0.8804,-4.65,11.26,0,13,0.36,5.19,1,0,2,0
2259,509,2,0.9011,-6.32,11.26,0,13,-0.35,2.03,0,0,2,0
2260,510,2,0.8799,-6.40,11.26,0,13,0.44,-4.73,0,0,2,0
2261,511,2,0.8930,-1.70,11.26,0,13,-2.51,-1.36,0,0,2,0
2262,512,2,0.9075,-2.98,11.26,0,13,0.60,2.07,1,0,2,0
2263,513,2,0.8876,-6.34,11.26,0,13,-0.97,-1.46,1,0,2,0
2264,514,2,0.8957,-4.83,11.26,0,13,-0.92,-2.14,1,0,2,0
2265,515,2,0.8907,0.67,11.26,0,13,4.83,-0.01,1,0,2,0
2266,516,2,0.9028,-1.63,11.26,0,13,0.87,-0.38,0,0,2,0
2267,517,2,0.8933,-2.33,11.26,0,13,-1.53,-6.07,0,0,2,0
2268,518,2,0.8974,-4.76,11.26,0,13,-0.40,3.40,0,1,2,0
2269,519,2,0.9088,0.15,11.26,0,13,3.62,-1.55,0,1,2,0
2270,520,2,0.8977,-2.61,11.26,0,13,0.57,-1.39,0,1,2,0
2271,521,2,0.8832,-4.34,11.26,0,13,5.49,-0.29,1,1,2,0
2272,522,2,0.8955,-2.99,11.26,0,13,-1.34,-0.04,1,1,2,0
2273,523,2,0.8945,-0.66,11.26,0,13,0.61,2.15,1,2,2,0
2274,524,2,0.8743,-0.91,11.26,0,13,-3.24,-1.11,1,2,2,0
2275,525,2,0.9015,-2.13,11.26,0,13,-3.94,2.11,1,2,2,0
2276,526,2,0.9041,-0.31,11.26,0,13,-3.85,1.92,0,2,2,0
2277,527,2,0.8930,-1.40,11.26,0,13,0.62,0.38,0,2,1,0
2278,528,2,0.9150,-1.47,11.26,0,13,1.01,-1.73,0,2,1,0
2279,529,2,0.9164,-2.64,11.26,0,13,-4.87,0.25,0,2,1,0
2280,530,2,0.8987,0.27,11.26,7,13,-1.94,-0.65,1,2,1,0
2281,531,2,0.9015,-1.65,11.26,7,13,-2.28,-2.19,1,2,1,0
2282,532,2,0.8974,1.86,11.26,7,13,-3.70,5.90,1,2,1,0
2283,533,2,0.8936,-1.54,11.26,7,13,5.62,1.34,0,2,1,0
2284,534,2,0.9138,-0.46,11.26,7,13,-4.22,1.48,0,2,1,0
2285,535,2,0.9240,1.10,11.26,7,13,-2.15,3.07,0,2,1,0
2286,536,2,0.8836,2.42,11.26,7,13,-1.79,2.77,0,2,1,0
2287,537,2,0.8891,-2.51,11.26,7,13,-1.63,1.41,0,2,1,0
2288,538,2,0.9441,0.06,11.26,7,0,0.60,-3.02,1,2,1,0
2289,539,2,0.9022,-0.93,11.26,7,0,0.72,0.05,1,2,1,0
2290,540,2,0.9095,2.89,11.26,7,0,2.85,1.52,1,2,1,0
2291,541,2,0.9438,2.07,11.26,7,0,2.72,1.12,1,2,1,0
2292,542,2,0.9139,0.42,11.26,7,0,-2.13,-2.55,1,1,1,0
2293,543,2,0.9096,1.05,11.26,7,0,0.96,4.01,0,1,1,0
2294,544,2,0.9295,2.77,11.26,7,0,3.17,-2.83,0,1,1,0
2295,545,2,0.9158,2.72,11.26,7,0,0.13,3.59,0,1,1,0
2296,546,2,0.9243,1.11,11.26,7,0,-2.52,-0.76,0,1,0,0
2297,547,2,0.9082,3.55,11.26,7,0,4.05,-1.08,1,0,0,0
2298,548,2,0.9336,0.81,11.26,7,0,-1.39,0.91,1,0,0,0
2299,549,2,0.9277,-0.56,11.26,7,0,-0.63,1.30,1,0,0,0
2300,550,2,0.9471,1.72,11.26,7,0,-1.74,3.57,1,0,0,0
2301,551,2,0.9035,0.48,11.26,7,0,-2.81,-2.40,0,0,0,0
2302,552,2,0.9411,5.02,11.26,7,0,-3.21,-1.21,0,0,0,0
2303,553,2,0.9643,2.98,11.26,7,0,-2.17,2.22,0,0,0,0
2304,554,2,0.9587,2.10,11.26,7,0,0.83,1.14,0,0,0,0
2305,555,2,0.9354,3.30,11.26,7,0,-2.80,2.06,1,0,0,0
2306,556,2,0.9528,1.92,11.26,7,0,2.57,0.76,1,0,0,0
2307,557,2,0.9712,0.99,11.26,7,0,-4.08,2.04,1,0,0,0
2308,558,2,0.9515,5.79,11.26,7,0,-4.01,3.66,1,0,0,0
2309,559,2,0.9529,6.82,11.26,7,0,-5.41,0.35,1,0,0,0
2310,560,2,0.9751,5.68,11.26,7,0,-3.37,-1.24,1,1,0,0
2311,561,2,0.9489,8.96,11.26,7,0,3.06,-0.00,0,1,0,0
2312,562,2,0.9755,4.13,11.26,7,0,-2.60,2.05,0,1,0,0
2313,563,2,0.9554,2.44,11.26,7,0,2.08,5.57,0,1,0,0
2314,564,2,0.9861,4.36,11.26,7,0,0.31,2.18,1,1,0,0
2315,565,2,0.9855,3.89,11.26,7,0,-1.98,5.88,1,2,0,0
2316,566,2,0.9472,3.92,11.26,7,0,-5.49,3.85,1,2,0,0
2317,567,2,0.9926,8.39,11.26,7,0,-1.37,2.13,1,2,0,0
2318,568,2,0.9590,8.25,11.26,7,0,0.00,-0.70,0,2,0,0
2319,569,2,0.9711,6.36,11.26,7,0,2.83,0.79,0,2,0,0
2320,570,2,0.9874,2.09,11.26,7,0,0.45,-2.99,0,2,0,0
2321,571,2,0.9702,7.04,11.26,7,0,-4.56,-5.36,0,2,1,0
2322,572,2,0.9820,5.50,11.26,0,0,-1.51,1.83,1,2,1,0
2323,573,2,0.9737,5.92,11.26,0,0,5.38,1.04,1,2,1,0
2324,574,2,0.9805,6.32,11.26,0,0,0.81,-1.35,1,2,1,0
2325,575,2,0.9943,7.13,11.26,0,0,-5.17,0.80,1,2,1,0
2326,576,2,0.9861,6.90,11.26,0,0,2.91,1.61,1,2,1,0
2327,577,2,0.9851,5.15,11.26,0,0,2.05,-2.88,1,2,1,0
2328,578,2,0.9989,6.99,11.26,0,0,3.75,0.35,0,2,1,0
2329,579,2,0.9986,2.84,11.26,0,0,7.96,2.30,0,2,1,0
2330,580,2,1.0071,6.39,11.26,0,0,3.24,4.50,0,2,1,0
2331,581,2,0.9753,10.82,11.26,0,0,-0.18,-0.63,1,2,1,0
2332,582,2,1.0284,9.20,11.26,0,0,-2.15,1.98,1,2,1,0
2333,583,2,1.0151,9.13,11.26,0,0,-2.32,-1.17,1,2,1,0
2334,584,2,1.0187,6.37,11.26,0,0,-2.41,3.07,1,1,1,0
2335,585,2,1.0222,7.44,11.26,0,0,0.13,2.46,0,1,1,0
2336,586,2,1.0042,7.80,11.26,0,0,7.28,1.00,0,1,1,0
2337,587,2,1.0475,7.90,11.26,0,0,1.83,-0.07,0,1,1,0
2338,588,2,1.0205,9.24,11.26,0,0,7.47,0.11,0,1,1,0
2339,589,2,1.0087,6.80,11.26,0,0,1.47,0.85,0,0,1,0
2340,590,2,1.0306,7.03,11.26,0,0,-0.44,-3.67,1,0,2,0
2341,591,2,1.0436,5.54,11.26,0,0,-0.13,-3.13,1,0,2,0
2342,592,2,1.0351,3.97,11.26,0,0,-0.12,-2.53,1,0,2,0
2343,593,2,1.0502,11.01,11.26,0,0,0.53,-3.84,1,0,2,0
2344,594,2,1.0386,8.91,11.26,0,0,0.59,-5.03,1,0,2,0
2345,595,2,1.0413,9.04,11.26,0,0,2.00,1.75,0,0,2,0
2346,596,2,1.0672,7.64,11.26,0,0,-6.49,-2.62,0,0,2,0
2347,597,2,1.0328,9.74,11.26,0,0,-5.77,1.08,0,0,2,0
2348,598,2,1.0725,6.92,11.26,0,0,-1.90,-3.09,1,0,2,0
2349,599,2,1.0521,10.58,11.26,0,0,-0.50,1.32,1,0,2,0
2350,600,2,1.0558,7.51,11.26,0,0,6.45,-0.25,1,0,2,0
2351,601,2,1.0849,11.68,11.26,0,0,3.52,3.20,1,0,2,0
2352,602,2,1.0640,5.86,11.26,0,0,2.23,-5.20,0,1,2,0
2353,603,2,1.0996,8.40,11.26,0,0,3.60,-4.18,0,1,2,0
2354,604,2,1.0598,6.28,11.26,0,0,5.28,0.73,0,1,2,0
2355,605,2,1.0446,9.79,11.26,0,0,-2.16,7.56,0,1,2,0
2356,606,2,1.0819,7.11,11.26,0,0,3.10,2.12,0,1,2,0
2357,607,2,1.0861,9.43,11.26,0,0,1.70,-2.64,1,2,2,0
2358,608,2,1.0927,5.26,11.26,0,0,2.28,-3.11,1,2,2,0
2359,609,2,1.0734,11.93,11.26,0,0,-4.12,-1.54,1,2,2,0
2360,610,2,1.1014,7.96,11.26,0,0,-1.78,2.77,1,2,2,0
2361,611,2,1.0809,9.34,11.26,0,0,0.11,0.18,1,2,2,0
2362,612,2,1.0650,15.01,11.26,0,0,1.94,3.46,0,2,2,0
2363,613,2,1.0851,14.01,11.26,0,0,2.22,-2.49,0,2,2,0
2364,614,2,1.0870,11.30,11.26,0,0,2.53,-1.32,0,2,2,0
2365,615,2,1.0850,13.14,11.26,0,0,7.43,1.63,1,2,2,0
2366,616,2,1.0874,8.79,11.26,0,0,3.44,3.54,1,2,2,0
2367,617,2,1.1078,10.88,11.26,0,0,-4.27,0.44,1,2,1,0
2368,618,2,1.0850,11.26,11.26,0,0,-3.30,-0.93,1,2,1,0
2369,619,2,1.0588,9.80,11.26,0,0,3.47,-1.71,0,2,1,0
2370,620,2,1.0987,11.90,11.26,0,0,-2.65,2.96,0,2,1,0
2371,621,2,1.1152,12.26,11.26,0,0,-0.34,0.31,0,2,1,0
2372,622,2,1.0759,6.81,11.26,0,0,2.41,1.15,0,2,1,0
2373,623,2,1.0767,11.36,11.26,0,0,-7.29,2.15,0,2,1,0
2374,624,2,1.1080,13.31,11.26,0,0,4.78,-4.37,1,2,1,0
2375,625,2,1.0970,10.82,11.26,7,0,0.27,2.31,1,2,1,0
2376,626,2,1.1055,17.20,11.26,7,0,-4.36,-2.35,1,1,1,0
2377,627,2,1.0783,12.02,11.26,7,0,2.59,1.48,1,1,1,0
2378,628,2,1.0979,9.05,11.26,7,0,2.50,-0.65,1,1,1,0
2379,629,2,1.0794,12.64,11.26,7,0,4.97,1.06,0,1,1,0
2380,630,2,1.1179,10.76,11.26,7,13,-1.63,3.50,0,1,1,0
2381,631,2,1.1094,10.06,11.26,7,13,-1.89,-2.02,0,0,1,0
2382,632,2,1.0985,15.03,11.26,7,13,-0.37,-0.94,1,0,1,0
2383,633,2,1.1018,10.62,11.26,7,13,-7.04,3.60,1,0,1,0
2384,634,2,1.1032,7.86,11.26,7,13,1.55,-0.14,1,0,1,0
2385,635,2,1.0844,8.86,11.26,7,13,-4.28,2.60,1,0,1,0
2386,636,2,1.1007,10.79,11.26,7,13,2.15,1.08,0,0,0,0
2387,637,2,1.0853,13.61,11.26,7,13,0.64,-3.27,0,0,0,0
2388,638,2,1.1050,9.64,11.26,7,13,-1.83,0.02,0,0,0,0
2389,639,2,1.1045,8.31,11.26,7,13,-5.61,0.13,0,0,0,0
2390,640,2,1.0824,11.42,11.26,7,13,0.84,1.13,0,0,0,0
2391,641,2,1.1178,14.49,11.26,7,13,1.39,0.01,1,0,0,0
2392,642,2,1.1130,10.14,11.26,7,13,0.11,3.81,1,0,0,0
2393,643,2,1.1005,7.91,11.26,7,13,2.53,6.93,1,0,0,0
2394,644,2,1.1315,11.86,11.26,7,13,-0.05,1.20,1,1,0,0
2395,645,2,1.1025,16.00,11.26,7,13,3.24,0.72,1,1,0,0
2396,646,2,1.1348,13.36,11.26,7,13,-2.21,-0.32,0,1,0,0
2397,647,2,1.1069,9.98,11.26,7,13,3.43,-1.87,0,1,0,0
2398,648,2,1.0783,10.53,11.26,7,13,2.09,-2.61,0,1,0,0
2399,649,2,1.0956,9.94,11.26,7,13,-1.61,2.05,0,2,0,0
2400,650,2,1.0779,14.53,11.26,7,13,-2.98,-2.48,1,2,0,0
2401,651,2,1.1173,8.81,11.26,7,13,4.09,2.12,1,2,0,0
2402,652,2,1.0760,12.30,11.26,7,13,-3.90,-2.42,1,2,0,0
2403,653,2,1.0879,8.36,11.26,7,13,-3.64,-4.33,0,2,0,0
2404,654,2,1.0790,10.58,11.26,7,13,-0.30,0.47,0,2,0,0
2405,655,2,1.0956,12.69,11.26,7,13,-1.54,-2.32,0,2,0,0
2406,656,2,1.0800,15.04,11.26,7,13,1.09,1.31,0,2,0,0
2407,657,2,1.0919,12.44,11.26,7,13,-1.08,-0.81,0,2,0,0
2408,658,2,1.0723,12.46,11.26,7,13,0.00,-1.55,1,2,0,0
2409,659,2,1.0890,14.02,11.26,7,13,6.74,0.69,1,2,0,0
2410,660,2,1.0606,10.98,11.26,7,13,0.18,-2.46,1,2,0,0
2411,661,2,1.0668,12.81,11.26,7,13,0.72,0.69,1,2,1,0
2412,662,2,1.0944,12.84,11.26,7,13,-0.87,1.41,1,2,1,0
2413,663,2,1.0793,11.60,11.26,7,13,5.13,4.08,0,2,1,0
2414,664,2,1.0427,14.54,11.26,7,13,-2.29,-0.24,0,2,1,0
2415,665,2,1.0641,12.22,11.26,7,13,0.57,-0.25,0,2,1,0
2416,666,2,1.0983,12.93,11.26,7,13,8.22,-2.61,0,2,1,0
2417,667,2,1.0765,12.96,11.26,0,13,-0.14,-5.58,1,2,1,0
2418,668,2,1.0846,12.19,11.26,0,13,8.83,-1.66,1,1,1,0
2419,669,2,1.0582,12.08,11.26,0,13,4.34,-0.10,1,1,1,0
2420,670,2,1.0516,10.45,11.26,0,13,-1.14,2.20,1,1,1,0
2421,671,2,1.0615,11.05,11.26,0,13,1.44,-2.87,0,1,1,0
2422,672,2,1.0550,12.22,11.26,0,13,6.16,-2.10,0,1,1,0
2423,673,2,1.0399,12.56,11.26,0,13,-1.68,0.15,0,0,1,0
2424,674,2,1.0478,13.46,11.26,0,13,2.28,1.22,0,0,1,0
2425,675,2,1.0445,8.45,11.26,0,13,-2.75,1.83,1,0,1,0
2426,676,2,1.0473,14.59,11.26,0,13,-3.43,-1.02,1,0,1,0
2427,677,2,1.0624,11.95,11.26,0,13,1.32,-3.10,1,0,1,0
2428,678,2,1.0594,8.77,11.26,0,0,-0.94,0.37,1,0,1,0
2429,679,2,1.0740,13.75,11.26,0,0,1.95,-0.73,1,0,1,0
2430,680,2,1.0586,15.51,11.26,0,0,3.62,5.20,1,0,2,0
2431,681,2,1.0466,11.45,11.26,0,0,0.89,-0.49,0,0,2,0
2432,682,2,1.0325,13.61,11.26,0,0,-0.42,-0.85,0,0,2,0
2433,683,2,1.0541,10.20,11.26,0,0,-1.61,-1.07,0,0,2,0
2434,684,2,1.0357,11.94,11.26,0,0,2.23,1.40,1,0,2,0
2435,685,2,1.0388,10.95,11.26,0,0,1.48,0.47,1,0,2,0
2436,686,2,1.0130,4.10,11.26,0,0,-3.47,0.67,1,1,2,0
2437,687,2,1.0328,12.36,11.26,0,0,-1.88,3.09,1,1,2,0
2438,688,2,0.9966,6.62,11.26,0,0,-9.00,-2.84,0,1,2,0
2439,689,2,1.0055,11.73,11.26,0,0,5.55,-1.52,0,1,2,0
2440,690,2,1.0259,11.46,11.26,0,0,-7.05,-2.06,0,1,2,0
2441,691,2,1.0145,6.50,11.26,0,0,-0.28,-0.79,0,2,2,0
2442,692,2,1.0224,10.31,11.26,0,0,0.83,0.46,1,2,2,0
2443,693,2,1.0046,10.28,11.26,0,0,-1.84,-3.35,1,2,2,0
2444,694,2,1.0062,10.80,11.26,0,0,-2.77,-2.52,1,2,2,0
2445,695,2,0.9866,9.69,11.26,0,0,-5.19,1.04,1,2,2,0
2446,696,2,0.9705,10.53,11.26,0,0,-0.45,-0.08,1,2,2,0
2447,697,2,1.0297,8.99,11.26,0,0,2.56,-2.17,1,2,2,0
2448,698,2,0.9876,9.37,11.26,0,0,-5.15,-0.38,0,2,2,0
2449,699,2,0.9730,11.30,11.26,0,0,-2.16,-1.99,0,2,2,0
2450,700,2,0.9777,11.56,11.26,0,0,-2.13,-1.65,0,2,2,0
2451,701,2,1.0015,8.44,11.26,0,0,8.90,-1.89,1,2,2,0
2452,702,2,0.9943,8.32,11.26,0,0,-0.40,-0.44,1,2,2,0
2453,703,2,0.9835,10.03,11.26,0,0,-2.08,-1.62,1,2,2,0
2454,704,2,0.9751,11.92,11.26,0,0,0.35,-2.95,1,2,2,0
2455,705,2,0.9581,11.10,11.26,0,0,-1.46,1.69,0,2,2,0
2456,706,2,0.9664,13.11,11.26,0,0,-5.35,-0.21,0,2,2,0
2457,707,2,0.9501,10.45,11.26,0,0,0.51,-0.67,0,2,1,0
2458,708,2,0.9762,7.46,11.26,0,0,0.43,0.79,0,2,1,0
2459,709,2,0.9372,8.52,11.26,0,0,3.04,-0.80,0,2,1,0
2460,710,2,0.9816,8.43,11.26,0,0,-3.58,1.17,1,1,1,0
2461,711,2,0.9788,7.40,11.26,0,0,-3.84,-0.09,1,1,1,0
2462,712,2,0.9526,8.07,11.26,0,0,6.02,-0.42,1,1,1,0
2463,713,2,0.9405,1.23,11.26,0,0,-1.39,-1.19,1,1,1,0
2464,714,2,0.9425,8.86,11.26,0,0,2.43,3.81,1,1,1,0
2465,715,2,0.9718,8.56,11.26,0,0,2.26,0.33,0,0,1,0
2466,716,2,0.9498,7.75,11.26,0,0,5.28,-0.51,0,0,1,0
2467,717,2,0.9914,8.89,11.26,0,0,-4.97,1.85,0,0,1,0
2468,718,2,0.9383,5.70,11.26,0,0,-3.12,-4.34,1,0,1,0
2469,719,2,0.8994,9.53,11.26,0,0,-1.71,-4.51,1,0,1,0
